cve_id,published_date,last_modified_date,summary,cvss_base,cvss_severity,cvss_impact,cvss_exploit,cvss_access_vector,cvss_access_complexity,cvss_access_authentication,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_vector,cwe_id,vendor,product,version
CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,15.1x53

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,15.1x53

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,15.1x53

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,15.1x53

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,15.1x53

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,15.1x53

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,18.1

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,18.1

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,18.1

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,18.2

CVE-2019-0002,2019-01-15 21:29:00,2019-10-09 23:43:00,"On EX2300 and EX3400 series, stateless firewall filter configuration that uses the action 'policer' in combination with other actions might not take effect. When this issue occurs, the output of the command: show pfe filter hw summary will not show the entry for: RACL group Affected releases are Junos OS on EX2300 and EX3400 series: 15.1X53 versions prior to 15.1X53-D590; 18.1 versions prior to 18.1R3; 18.2 versions prior to 18.2R2. This issue affect both IPv4 and IPv6 firewall filter.",7.5,HIGH,6.4,10.0,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,AV:N/AC:L/Au:N/C:P/I:P/A:P,CWE-20,juniper,junos,18.2

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46

CVE-2019-0003,2019-01-15 21:29:00,2019-10-09 23:43:00,"When a specific BGP flowspec configuration is enabled and upon receipt of a specific matching BGP packet meeting a specific term in the flowspec configuration, a reachable assertion failure occurs, causing the routing protocol daemon (rpd) process to crash with a core file being generated. Affected releases are Juniper Networks Junos OS: 12.1X46 versions prior to 12.1X46-D77 on SRX Series; 12.3 versions prior to 12.3R12-S10; 12.3X48 versions prior to 12.3X48-D70 on SRX Series; 14.1X53 versions prior to 14.1X53-D47 on EX2200/VC, EX3200, EX3300/VC, EX4200, EX4300, EX4550/VC, EX4600, EX6200, EX8200/VC (XRE), QFX3500, QFX3600, QFX5100; 15.1 versions prior to 15.1R3; 15.1F versions prior to 15.1F3; 15.1X49 versions prior to 15.1X49-D140 on SRX Series; 15.1X53 versions prior to 15.1X53-D59 on EX2300/EX3400.",4.3,MEDIUM,2.9,8.6,NETWORK,MEDIUM,NONE,NONE,NONE,PARTIAL,AV:N/AC:M/Au:N/C:N/I:N/A:P,CWE-20,juniper,junos,12.1x46
